Company,System,AutoParallel,EnabledCores,EnabledChips,CoresPerChip,ThreadsPerCore,Base,Peak,CPU
Lenovo Global Technology,"ThinkSystem SR950 (3.60 GHz, Intel Xeon Platinum 8156)",Yes,32,8,4,1,71.6,75.4,Intel Xeon Platinum 8156
Lenovo Global Technology,"ThinkSystem SR950 (2.00 GHz, Intel Xeon Platinum 8164)",Yes,208,8,26,1,73.8,76.5,Intel Xeon Platinum 8164
Lenovo Global Technology,"ThinkSystem SR950 (3.00 GHz, Intel Xeon Platinum 8158)",Yes,96,8,12,1,74.2,77.9,Intel Xeon Platinum 8158
Lenovo Global Technology,"ThinkSystem SR950 (2.70 GHz, Intel Xeon Platinum 8168)",Yes,192,8,24,1,70.9,74.0,Intel Xeon Platinum 8168
Lenovo Global Technology,"ThinkSystem SR950 (2.10 GHz, Intel Xeon Platinum 8160)",Yes,192,8,24,1,72.2,75.5,Intel Xeon Platinum 8160
Lenovo Global Technology,"ThinkSystem SR950 (2.10 GHz, Intel Xeon Platinum 8170)",Yes,208,8,26,1,72.9,75.7,Intel Xeon Platinum 8170
Lenovo Global Technology,"ThinkSystem SR950 (2.10 GHz, Intel Xeon Platinum 8160M)",Yes,192,8,24,1,72.5,75.9,Intel Xeon Platinum 8160M
Lenovo Global Technology,"ThinkSystem SR950 (2.10 GHz, Intel Xeon Platinum 8170M)",Yes,208,8,26,1,73.3,76.1,Intel Xeon Platinum 8170M
Lenovo Global Technology,"ThinkSystem SR950 (2.10 GHz, Intel Xeon Platinum 8160T)",Yes,192,8,24,1,70.4,73.9,Intel Xeon Platinum 8160T
Lenovo Global Technology,"ThinkSystem SR950 (2.10 GHz, Intel Xeon Platinum 8176)",Yes,224,8,28,1,77.3,80.1,Intel Xeon Platinum 8176
Lenovo Global Technology,"ThinkSystem SR630 (1.70 GHz, Intel Xeon Bronze 3104)",Yes,12,2,6,1,35.6,36.8,Intel Xeon Bronze 3104
Lenovo Global Technology,"ThinkSystem SR630 (1.70 GHz, Intel Xeon Bronze 3106)",Yes,16,2,8,1,36.5,37.8,Intel Xeon Bronze 3106
Lenovo Global Technology,"ThinkSystem SR630 (1.80 GHz, Intel Xeon Silver 4108)",Yes,16,2,8,1,57.3,59.9,Intel Xeon Silver 4108
Lenovo Global Technology,"ThinkSystem SR630 (2.60 GHz, Intel Xeon Silver 4112)",Yes,8,2,4,1,55.9,58.2,Intel Xeon Silver 4112
Lenovo Global Technology,"ThinkSystem SR630 (2.00 GHz, Intel Xeon Silver 4109T)",Yes,16,2,8,1,57.4,60.1,Intel Xeon Silver 4109T
Lenovo Global Technology,"ThinkSystem SR630 (2.20 GHz, Intel Xeon Silver 4114)",Yes,20,2,10,1,59.4,62.1,Intel Xeon Silver 4114
Lenovo Global Technology,"ThinkSystem SR630 (2.10 GHz, Intel Xeon Silver 4110)",Yes,16,2,8,1,57.8,60.5,Intel Xeon Silver 4110
Lenovo Global Technology,"ThinkSystem SR630 (2.10 GHz, Intel Xeon Silver 4116)",Yes,24,2,12,1,60.0,62.8,Intel Xeon Silver 4116
Lenovo Global Technology,"ThinkSystem SR630 (2.40 GHz, Intel Xeon Gold 5115)",Yes,20,2,10,1,63.3,66.1,Intel Xeon Gold 5115
Lenovo Global Technology,"ThinkSystem SR630 (2.30 GHz, Intel Xeon Gold 5118)",Yes,24,2,12,1,64.2,67.3,Intel Xeon Gold 5118
Lenovo Global Technology,"ThinkSystem SR630 (2.30 GHz, Intel Xeon Gold 6140)",Yes,36,2,18,1,75.0,78.5,Intel Xeon Gold 6140
Lenovo Global Technology,"ThinkSystem SR630 (2.20 GHz, Intel Xeon Gold 5120)",Yes,28,2,14,1,64.9,68.0,Intel Xeon Gold 5120
Lenovo Global Technology,"ThinkSystem SR630 (2.60 GHz, Intel Xeon Gold 6142)",Yes,32,2,16,1,75.1,78.7,Intel Xeon Gold 6142
Lenovo Global Technology,"ThinkSystem SR630 (2.20 GHz, Intel Xeon Gold 5120T)",Yes,28,2,14,1,64.9,68.1,Intel Xeon Gold 5120T
Lenovo Global Technology,"ThinkSystem SR630 (2.40 GHz, Intel Xeon Gold 6148)",Yes,40,2,20,1,75.9,79.6,Intel Xeon Gold 6148
Lenovo Global Technology,"ThinkSystem SR630 (3.60 GHz, Intel Xeon Gold 5122)",Yes,8,2,4,1,69.6,73.1,Intel Xeon Gold 5122
Lenovo Global Technology,"ThinkSystem SR630 (2.70 GHz, Intel Xeon Gold 6150)",Yes,36,2,18,1,75.3,78.8,Intel Xeon Gold 6150
Lenovo Global Technology,"ThinkSystem SR630 (2.60 GHz, Intel Xeon Gold 6126)",Yes,24,2,12,1,73.4,76.9,Intel Xeon Gold 6126
Lenovo Global Technology,"ThinkSystem SR630 (2.10 GHz, Intel Xeon Gold 6152)",Yes,44,2,22,1,76.7,80.3,Intel Xeon Gold 6152
Lenovo Global Technology,"ThinkSystem SR630 (2.60 GHz, Intel Xeon Gold 6126T)",Yes,24,2,12,1,73.2,76.7,Intel Xeon Gold 6126T
Lenovo Global Technology,"ThinkSystem SR630 (3.00 GHz, Intel Xeon Gold 6154)",Yes,36,2,18,1,75.8,79.2,Intel Xeon Gold 6154
Lenovo Global Technology,"ThinkSystem SR630 (2.10 GHz, Intel Xeon Gold 6130)",Yes,32,2,16,1,74.3,77.7,Intel Xeon Gold 6130
Lenovo Global Technology,"ThinkSystem SR630 (2.00 GHz, Intel Xeon Platinum 8153)",Yes,32,2,16,1,59.9,62.4,Intel Xeon Platinum 8153
Lenovo Global Technology,"ThinkSystem SR630 (2.10 GHz, Intel Xeon Gold 6130T)",Yes,32,2,16,1,74.5,78.2,Intel Xeon Gold 6130T
Lenovo Global Technology,"ThinkSystem SR630 (3.60 GHz, Intel Xeon Platinum 8156)",Yes,8,2,4,1,69.7,73.1,Intel Xeon Platinum 8156
Lenovo Global Technology,"ThinkSystem SR630 (3.20 GHz, Intel Xeon Gold 6134)",Yes,16,2,8,1,74.4,77.7,Intel Xeon Gold 6134
Lenovo Global Technology,"ThinkSystem SR630 (3.00 GHz, Intel Xeon Platinum 8158)",Yes,24,2,12,1,75.1,78.3,Intel Xeon Platinum 8158
Lenovo Global Technology,"ThinkSystem SR630 (3.00 GHz, Intel Xeon Gold 6136)",Yes,24,2,12,1,75.1,78.5,Intel Xeon Gold 6136
Lenovo Global Technology,"ThinkSystem SR630 (2.10 GHz, Intel Xeon Platinum 8160)",Yes,48,2,24,1,77.0,80.1,Intel Xeon Platinum 8160
Lenovo Global Technology,"ThinkSystem SR630 (2.00 GHz, Intel Xeon Gold 6138)",Yes,40,2,20,1,75.7,79.0,Intel Xeon Gold 6138
Lenovo Global Technology,"ThinkSystem SR630 (2.10 GHz, Intel Xeon Platinum 8160T)",Yes,48,2,24,1,76.7,80.2,Intel Xeon Platinum 8160T
Lenovo Global Technology,"ThinkSystem SR630 (2.00 GHz, Intel Xeon Platinum 8164)",Yes,52,2,26,1,78.2,81.3,Intel Xeon Platinum 8164
Lenovo Global Technology,"ThinkSystem SR630 (2.70 GHz, Intel Xeon Platinum 8168)",Yes,48,2,24,1,77.8,81.0,Intel Xeon Platinum 8168
Lenovo Global Technology,"ThinkSystem SR630 (2.10 GHz, Intel Xeon Platinum 8170)",Yes,52,2,26,1,78.7,81.6,Intel Xeon Platinum 8170
Lenovo Global Technology,"ThinkSystem SR630 (2.10 GHz, Intel Xeon Platinum 8176)",Yes,56,2,28,1,80.4,83.3,Intel Xeon Platinum 8176
Lenovo Global Technology,"ThinkSystem SD530 (1.70 GHz, Intel Xeon Bronze 3104)",Yes,12,2,6,1,35.6,36.2,Intel Xeon Bronze 3104
Lenovo Global Technology,"ThinkSystem SD530 (1.70 GHz, Intel Xeon Bronze 3106)",Yes,16,2,8,1,36.5,37.7,Intel Xeon Bronze 3106
Lenovo Global Technology,"ThinkSystem SD530 (2.60 GHz, Intel Xeon Silver 4112)",Yes,8,2,4,1,55.8,58.3,Intel Xeon Silver 4112
Lenovo Global Technology,"ThinkSystem SD530 (1.80 GHz, Intel Xeon Silver 4108)",Yes,16,2,8,1,57.4,60.1,Intel Xeon Silver 4108
Lenovo Global Technology,"ThinkSystem SD530 (2.20 GHz, Intel Xeon Silver 4114)",Yes,20,2,10,1,59.5,62.1,Intel Xeon Silver 4114
Lenovo Global Technology,"ThinkSystem SD530 (2.00 GHz, Intel Xeon Silver 4109T)",Yes,16,2,8,1,57.7,60.3,Intel Xeon Silver 4109T
Lenovo Global Technology,"ThinkSystem SD530 (2.30 GHz, Intel Xeon Gold 5118)",Yes,24,2,12,1,64.3,67.4,Intel Xeon Gold 5118
Lenovo Global Technology,"ThinkSystem SD530 (2.10 GHz, Intel Xeon Silver 4110)",Yes,16,2,8,1,57.9,60.4,Intel Xeon Silver 4110
Lenovo Global Technology,"ThinkSystem SD530 (2.20 GHz, Intel Xeon Gold 5120)",Yes,28,2,14,1,65.1,68.2,Intel Xeon Gold 5120
Lenovo Global Technology,"ThinkSystem SD530 (2.20 GHz, Intel Xeon Gold 5120T)",Yes,28,2,14,1,64.8,68.1,Intel Xeon Gold 5120T
Lenovo Global Technology,"ThinkSystem SD530 (3.60 GHz, Intel Xeon Gold 5122)",Yes,8,2,4,1,70.0,73.0,Intel Xeon Gold 5122
Lenovo Global Technology,"ThinkSystem SD530 (2.10 GHz, Intel Xeon Gold 6130)",Yes,32,2,16,1,74.1,77.5,Intel Xeon Gold 6130
Lenovo Global Technology,"ThinkSystem SD530 (2.10 GHz, Intel Xeon Gold 6130T)",Yes,32,2,16,1,74.5,78.2,Intel Xeon Gold 6130T
Lenovo Global Technology,"ThinkSystem SD530 (2.00 GHz, Intel Xeon Gold 6138)",Yes,40,2,20,1,76.4,79.6,Intel Xeon Gold 6138
Lenovo Global Technology,"ThinkSystem SD530 (3.20 GHz, Intel Xeon Gold 6134)",Yes,16,2,8,1,74.7,77.8,Intel Xeon Gold 6134
Lenovo Global Technology,"ThinkSystem SD530 (2.00 GHz, Intel Xeon Gold 6138T)",Yes,40,2,20,1,75.6,78.8,Intel Xeon Gold 6138T
Lenovo Global Technology,"ThinkSystem SD530 (3.00 GHz, Intel Xeon Gold 6136)",Yes,24,2,12,1,75.2,78.6,Intel Xeon Gold 6136
Lenovo Global Technology,"ThinkSystem SD530 (2.30 GHz, Intel Xeon Gold 6140)",Yes,36,2,18,1,75.2,78.6,Intel Xeon Gold 6140
Lenovo Global Technology,"ThinkSystem SD530 (2.10 GHz, Intel Xeon Gold 6152)",Yes,44,2,22,1,76.7,80.1,Intel Xeon Gold 6152
Lenovo Global Technology,"ThinkSystem SD530 (2.60 GHz, Intel Xeon Gold 6142)",Yes,32,2,16,1,75.1,78.4,Intel Xeon Gold 6142
Lenovo Global Technology,"ThinkSystem SD530 (2.00 GHz, Intel Xeon Platinum 8153)",Yes,32,2,16,1,59.8,62.2,Intel Xeon Platinum 8153
Lenovo Global Technology,"ThinkSystem SD530 (2.40 GHz, Intel Xeon Gold 6148)",Yes,40,2,20,1,75.8,79.1,Intel Xeon Gold 6148
Lenovo Global Technology,"ThinkSystem SD530 (3.60 GHz, Intel Xeon Platinum 8156)",Yes,8,2,4,1,69.4,72.9,Intel Xeon Platinum 8156
Lenovo Global Technology,"ThinkSystem SD530 (3.00 GHz, Intel Xeon Platinum 8158)",Yes,24,2,12,1,75.2,78.7,Intel Xeon Platinum 8158
Lenovo Global Technology,"ThinkSystem SD530 (2.10 GHz, Intel Xeon Platinum 8160)",Yes,48,2,24,1,77.5,80.1,Intel Xeon Platinum 8160
Lenovo Global Technology,"ThinkSystem SD530 (2.00 GHz, Intel Xeon Platinum 8164)",Yes,52,2,26,1,78.0,81.0,Intel Xeon Platinum 8164
Lenovo Global Technology,"ThinkSystem SD530 (2.10 GHz, Intel Xeon Platinum 8170)",Yes,52,2,26,1,78.5,81.2,Intel Xeon Platinum 8170
Lenovo Global Technology,"ThinkSystem SR650 (1.70 GHz, Intel Xeon Bronze 3106)",Yes,16,2,8,1,36.7,38.0,Intel Xeon Bronze 3106
Lenovo Global Technology,"ThinkSystem SR650 (2.00 GHz, Intel Xeon Silver 4109T)",Yes,16,2,8,1,58.2,60.7,Intel Xeon Silver 4109T
Lenovo Global Technology,"ThinkSystem SR650 (2.20 GHz, Intel Xeon Gold 5120T)",Yes,28,2,14,1,64.8,68.0,Intel Xeon Gold 5120T
Lenovo Global Technology,"ThinkSystem SR650 (2.60 GHz, Intel Xeon Gold 6126T)",Yes,24,2,12,1,73.4,76.8,Intel Xeon Gold 6126T
Lenovo Global Technology,"ThinkSystem SR650 (3.60 GHz, Intel Xeon Gold 5122)",Yes,8,2,4,1,69.5,72.8,Intel Xeon Gold 5122
Lenovo Global Technology,"ThinkSystem SR650 (2.10 GHz, Intel Xeon Gold 6130)",Yes,32,2,16,1,74.3,77.7,Intel Xeon Gold 6130
Lenovo Global Technology,"ThinkSystem SR650 (2.60 GHz, Intel Xeon Gold 6126)",Yes,24,2,12,1,73.6,76.8,Intel Xeon Gold 6126
Lenovo Global Technology,"ThinkSystem SR650 (2.10 GHz, Intel Xeon Gold 6130T)",Yes,32,2,16,1,75.0,78.5,Intel Xeon Gold 6130T
Lenovo Global Technology,"ThinkSystem SR650 (2.70 GHz, Intel Xeon Gold 6150)",Yes,36,2,18,1,75.3,78.8,Intel Xeon Gold 6150
Lenovo Global Technology,"ThinkSystem SR650 (3.20 GHz, Intel Xeon Gold 6134)",Yes,16,2,8,1,75.3,78.0,Intel Xeon Gold 6134
Lenovo Global Technology,"ThinkSystem SR650 (2.10 GHz, Intel Xeon Gold 6152)",Yes,44,2,22,1,77.4,80.5,Intel Xeon Gold 6152
Lenovo Global Technology,"ThinkSystem SR650 (3.00 GHz, Intel Xeon Gold 6136)",Yes,24,2,12,1,75.7,79.0,Intel Xeon Gold 6136
Lenovo Global Technology,"ThinkSystem SR650 (3.00 GHz, Intel Xeon Gold 6154)",Yes,36,2,18,1,75.9,79.3,Intel Xeon Gold 6154
Lenovo Global Technology,"ThinkSystem SR650 (2.00 GHz, Intel Xeon Gold 6138)",Yes,40,2,20,1,75.7,78.9,Intel Xeon Gold 6138
Lenovo Global Technology,"ThinkSystem SR650 (2.00 GHz, Intel Xeon Platinum 8153)",Yes,32,2,16,1,60.3,62.6,Intel Xeon Platinum 8153
Lenovo Global Technology,"ThinkSystem SR650 (3.60 GHz, Intel Xeon Platinum 8156)",Yes,8,2,4,1,70.1,73.7,Intel Xeon Platinum 8156
Lenovo Global Technology,"ThinkSystem SR650 (2.00 GHz, Intel Xeon Gold 6138T)",Yes,40,2,20,1,75.6,78.9,Intel Xeon Gold 6138T
Lenovo Global Technology,"ThinkSystem SR650 (2.30 GHz, Intel Xeon Gold 6140)",Yes,36,2,18,1,75.0,78.5,Intel Xeon Gold 6140
Lenovo Global Technology,"ThinkSystem SR650 (2.60 GHz, Intel Xeon Gold 6142)",Yes,32,2,16,1,74.9,78.4,Intel Xeon Gold 6142
Lenovo Global Technology,"ThinkSystem SR650 (2.40 GHz, Intel Xeon Gold 6148)",Yes,40,2,20,1,76.7,79.8,Intel Xeon Gold 6148
Lenovo Global Technology,"ThinkSystem SR650 (3.00 GHz, Intel Xeon Platinum 8158)",Yes,24,2,12,1,75.0,78.6,Intel Xeon Platinum 8158
Lenovo Global Technology,"ThinkSystem SR650 (2.10 GHz, Intel Xeon Platinum 8160)",Yes,48,2,24,1,76.9,79.9,Intel Xeon Platinum 8160
Lenovo Global Technology,"ThinkSystem SR650 (2.10 GHz, Intel Xeon Platinum 8160T)",Yes,48,2,24,1,76.9,80.2,Intel Xeon Platinum 8160T
Lenovo Global Technology,"ThinkSystem SR650 (2.00 GHz, Intel Xeon Platinum 8164)",Yes,52,2,26,1,78.1,81.3,Intel Xeon Platinum 8164
Lenovo Global Technology,"ThinkSystem SR650 (2.70 GHz, Intel Xeon Platinum 8168)",Yes,48,2,24,1,77.7,80.6,Intel Xeon Platinum 8168
Lenovo Global Technology,"ThinkSystem SR650 (2.10 GHz, Intel Xeon Platinum 8170)",Yes,52,2,26,1,79.4,82.1,Intel Xeon Platinum 8170
Lenovo Global Technology,"ThinkSystem SR650 (2.10 GHz, Intel Xeon Platinum 8176)",Yes,56,2,28,1,81.3,84.2,Intel Xeon Platinum 8176
Lenovo Global Technology,"ThinkSystem SR850 (2.40 GHz, Intel Xeon Gold 6148)",Yes,80,4,20,1,75.7,78.9,Intel Xeon Gold 6148
Lenovo Global Technology,"ThinkSystem SR850 (2.60 GHz, Intel Xeon Gold 6126)",Yes,48,4,12,1,72.7,76.3,Intel Xeon Gold 6126
Lenovo Global Technology,"ThinkSystem SR850 (2.70 GHz, Intel Xeon Gold 6150)",Yes,72,4,18,1,75.0,78.4,Intel Xeon Gold 6150
Lenovo Global Technology,"ThinkSystem SR850 (2.10 GHz, Intel Xeon Gold 6130)",Yes,64,4,16,1,73.9,78.0,Intel Xeon Gold 6130
Lenovo Global Technology,"ThinkSystem SR850 (2.10 GHz, Intel Xeon Gold 6152)",Yes,88,4,22,1,76.8,80.0,Intel Xeon Gold 6152
Lenovo Global Technology,"ThinkSystem SR850 (3.00 GHz, Intel Xeon Gold 6136)",Yes,48,4,12,1,74.4,78.0,Intel Xeon Gold 6136
Lenovo Global Technology,"ThinkSystem SR850 (3.60 GHz, Intel Xeon Platinum 8156)",Yes,16,4,4,1,71.1,74.7,Intel Xeon Platinum 8156
Lenovo Global Technology,"ThinkSystem SR850 (2.00 GHz, Intel Xeon Gold 6138)",Yes,80,4,20,1,75.1,78.5,Intel Xeon Gold 6138
Lenovo Global Technology,"ThinkSystem SR850 (3.00 GHz, Intel Xeon Platinum 8158)",Yes,48,4,12,1,74.8,78.0,Intel Xeon Platinum 8158
Lenovo Global Technology,"ThinkSystem SR850 (2.60 GHz, Intel Xeon Gold 6142)",Yes,64,4,16,1,74.6,78.3,Intel Xeon Gold 6142
Lenovo Global Technology,"ThinkSystem SR850 (2.10 GHz, Intel Xeon Platinum 8160)",Yes,96,4,24,1,76.2,79.4,Intel Xeon Platinum 8160
Lenovo Global Technology,"ThinkSystem SR850 (2.00 GHz, Intel Xeon Platinum 8164)",Yes,104,4,26,1,77.1,80.2,Intel Xeon Platinum 8164
Lenovo Global Technology,"ThinkSystem SR850 (2.10 GHz, Intel Xeon Platinum 8170)",Yes,104,4,26,1,77.1,80.3,Intel Xeon Platinum 8170
Lenovo Global Technology,"ThinkSystem SN850 (2.60 GHz, Intel Xeon Gold 6126)",Yes,48,4,12,1,73.3,76.8,Intel Xeon Gold 6126
Lenovo Global Technology,"ThinkSystem SN850 (2.40 GHz, Intel Xeon Gold 5115)",Yes,40,4,10,1,63.4,66.1,Intel Xeon Gold 5115
Lenovo Global Technology,"ThinkSystem SN850 (2.10 GHz, Intel Xeon Gold 6130)",Yes,64,4,16,1,74.4,78.0,Intel Xeon Gold 6130
Lenovo Global Technology,"ThinkSystem SN850 (2.30 GHz, Intel Xeon Gold 5118)",Yes,48,4,12,1,64.0,67.0,Intel Xeon Gold 5118
Lenovo Global Technology,"ThinkSystem SN850 (2.10 GHz, Intel Xeon Gold 6130T)",Yes,64,4,16,1,74.3,78.0,Intel Xeon Gold 6130T
Lenovo Global Technology,"ThinkSystem SN850 (2.20 GHz, Intel Xeon Gold 5120)",Yes,56,4,14,1,64.7,67.8,Intel Xeon Gold 5120
Lenovo Global Technology,"ThinkSystem SN850 (3.20 GHz, Intel Xeon Gold 6134)",Yes,32,4,8,1,74.9,78.2,Intel Xeon Gold 6134
Lenovo Global Technology,"ThinkSystem SN850 (2.20 GHz, Intel Xeon Gold 5120T)",Yes,56,4,14,1,64.5,67.9,Intel Xeon Gold 5120T
Lenovo Global Technology,"ThinkSystem SN850 (3.00 GHz, Intel Xeon Gold 6136)",Yes,48,4,12,1,75.0,78.4,Intel Xeon Gold 6136
Lenovo Global Technology,"ThinkSystem SN850 (3.60 GHz, Intel Xeon Gold 5122)",Yes,16,4,4,1,70.9,74.8,Intel Xeon Gold 5122
Lenovo Global Technology,"ThinkSystem SN850 (2.00 GHz, Intel Xeon Gold 6138)",Yes,80,4,20,1,76.2,79.6,Intel Xeon Gold 6138
Lenovo Global Technology,"ThinkSystem SN850 (2.30 GHz, Intel Xeon Gold 6140)",Yes,72,4,18,1,75.4,79.0,Intel Xeon Gold 6140
Lenovo Global Technology,"ThinkSystem SN850 (2.60 GHz, Intel Xeon Gold 6142)",Yes,64,4,16,1,75.6,79.2,Intel Xeon Gold 6142
Lenovo Global Technology,"ThinkSystem SN850 (2.10 GHz, Intel Xeon Gold 6152)",Yes,88,4,22,1,77.1,80.4,Intel Xeon Gold 6152
Lenovo Global Technology,"ThinkSystem SN850 (3.60 GHz, Intel Xeon Platinum 8156)",Yes,16,4,4,1,71.6,75.4,Intel Xeon Platinum 8156
Lenovo Global Technology,"ThinkSystem SN850 (3.00 GHz, Intel Xeon Platinum 8158)",Yes,48,4,12,1,75.1,78.5,Intel Xeon Platinum 8158
Lenovo Global Technology,"ThinkSystem SN550 (1.80 GHz, Intel Xeon Silver 4108)",Yes,16,2,8,1,57.4,60.0,Intel Xeon Silver 4108
Lenovo Global Technology,"ThinkSystem SN550 (2.00 GHz, Intel Xeon Platinum 8153)",Yes,32,2,16,1,60.0,62.5,Intel Xeon Platinum 8153
Lenovo Global Technology,"ThinkSystem SN550 (2.20 GHz, Intel Xeon Silver 4114)",Yes,20,2,10,1,59.4,62.0,Intel Xeon Silver 4114
Lenovo Global Technology,"ThinkSystem SN550 (3.60 GHz, Intel Xeon Platinum 8156)",Yes,8,2,4,1,69.9,73.0,Intel Xeon Platinum 8156
Lenovo Global Technology,"ThinkSystem SN550 (2.40 GHz, Intel Xeon Gold 5115)",Yes,20,2,10,1,63.3,66.1,Intel Xeon Gold 5115
Lenovo Global Technology,"ThinkSystem SN550 (2.20 GHz, Intel Xeon Gold 5120)",Yes,28,2,14,1,64.9,68.1,Intel Xeon Gold 5120
Lenovo Global Technology,"ThinkSystem SN550 (3.60 GHz, Intel Xeon Gold 5122)",Yes,8,2,4,1,69.6,73.2,Intel Xeon Gold 5122
Lenovo Global Technology,"ThinkSystem SN550 (2.20 GHz, Intel Xeon Gold 5120T)",Yes,28,2,14,1,65.0,68.2,Intel Xeon Gold 5120T
Lenovo Global Technology,"ThinkSystem SN550 (2.60 GHz, Intel Xeon Gold 6126)",Yes,24,2,12,1,73.0,76.4,Intel Xeon Gold 6126
Lenovo Global Technology,"ThinkSystem SN550 (3.20 GHz, Intel Xeon Gold 6134)",Yes,16,2,8,1,74.4,77.4,Intel Xeon Gold 6134
Lenovo Global Technology,"ThinkSystem SN550 (3.00 GHz, Intel Xeon Gold 6136)",Yes,24,2,12,1,75.3,78.6,Intel Xeon Gold 6136
Lenovo Global Technology,"ThinkSystem SN550 (2.40 GHz, Intel Xeon Gold 6148)",Yes,40,2,20,1,75.9,79.2,Intel Xeon Gold 6148
Lenovo Global Technology,"ThinkSystem SD530 (2.10 GHz, Intel Xeon Silver 4116)",Yes,24,2,12,1,60.1,62.9,Intel Xeon Silver 4116
Lenovo Global Technology,"ThinkSystem SD530 (2.40 GHz, Intel Xeon Gold 5115)",Yes,20,2,10,1,63.3,65.9,Intel Xeon Gold 5115
Lenovo Global Technology,"ThinkSystem SD530 (2.70 GHz, Intel Xeon Gold 6150)",Yes,36,2,18,1,75.5,78.8,Intel Xeon Gold 6150
Lenovo Global Technology,"ThinkSystem SD530 (2.60 GHz, Intel Xeon Gold 6126)",Yes,24,2,12,1,73.1,76.6,Intel Xeon Gold 6126
Lenovo Global Technology,"ThinkSystem SR950 (2.30 GHz, Intel Xeon Gold 6140)",Yes,72,4,18,1,75.9,79.5,Intel Xeon Gold 6140
Lenovo Global Technology,"ThinkSystem SR950 (2.70 GHz, Intel Xeon Platinum 8168)",Yes,96,4,24,1,77.4,80.6,Intel Xeon Platinum 8168
Lenovo Global Technology,"ThinkSystem SR950 (2.10 GHz, Intel Xeon Platinum 8170)",Yes,104,4,26,1,78.4,81.4,Intel Xeon Platinum 8170
Lenovo Global Technology,"ThinkSystem SR950 (2.10 GHz, Intel Xeon Platinum 8170M)",Yes,104,4,26,1,78.3,81.6,Intel Xeon Platinum 8170M
